,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
10,784413488,SAMSUNG GALAXY S8+ PLUS T-Mobile Metro pcs,320,Used (normal wear),SAMSUNG GALAXY S8+ PLUS T-Mobile Metro pcs,4,Local pickup (2 miles away),No shipping INFO!,2.0,,,"San Diego, CA",San Diego, CA,1 week 
11,789455861,"Samsung Galaxy S8+ 64GB Unlocked, with any carrier",315,Used (normal wear),Samsung Galaxy S8+ 64GB factory Unlocked with any carrier. black color ,10,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,8 hours 
12,789268583,Samsung Galaxy S8 64Gb T-Mobile Unlocked Great Condition,250,Used (normal wear),"Samsung Galaxy S8 64Gb SM-G950UZSATMB unlocked use in GSM carrier Available to meet Dec 1st Sunday afternoon and after Uses in great condition, minor screen starches that are not noticeable when on.Camera, headphones, speakers, USB C, screen, etc all work.Telcel Movistar TMobile Metro PCS AT&T etc",2,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,12 hours 
13,788817345,Samsung Galaxy S8 plus Any carrier 64GB,Sold!,Used (normal wear),Samsung Galaxy S8 plus64GBAny carrierTrusted sellerGreat condition,8,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Chula Vista, CA",Chula Vista, CA,1 day 
14,788277840,Samsung Galaxy S8+ (G955U),275,Reconditioned/Certified,"SAMSUNG GALAXY S8+ G955U 64GB FACTORY UNLOCKED ANDROID SMARTPHONE - ORCHID GRAY -_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-(-⭐⭐⭐⭐PAYMENT METHODS⭐⭐⭐⭐-)  _____________________________________________________PAYPALBITCOINGOOGLE PAYVENMO (COMING SOON)(-⭐⭐⭐⭐FREE SHIPPING ⭐⭐⭐⭐-) _____________________________________________________(-👉👉PICK-UPS ARE NOT PERMITTED👈👈-) (-⭐⭐⭐⭐PRODUCT DESCRIPTION⭐⭐⭐⭐-) _____________________________________________________This Galaxy S8 Plus is in manufacturer refurbished condition. It is 100% functional and in near perfect cosmetic condition with the possibility of a few light hair marks. It will NOT come in its original packaging but will include a certified cable and UL approved power adapter. Headsets, SIM card and manual are NOT included. This Galaxy S8 Plus is fully functional with all carrier networks. It does not come with a SIM card, you will need to get one from your carrier of choice. _____________________________________________ (-⭐⭐⭐⭐PACKAGE CONTENTS:⭐⭐⭐⭐-) - Galaxy S8 Plus- Lightning USB-C Cable - UL Approved Power Adapter",5,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,3 days 
15,788085126,Samsung Galaxy S8 plus,Sold!,Used (normal wear),Selling my Samsung Galaxy s8 plus I used it on metro pcs for 3 months till I broke the screen and the back has a little crack on it too. Make an offer ,4,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,3 days 
16,787620913,Unlocked Samsung Galaxy S8 +,300,Used (normal wear),Color: Orchid Grey 64gbAs you can see it has a crack on the back that has been sealed to prevent further cracking. Can be hidden with a case. The screen has always had a tempered glass protector so it is scratch free. It is in perfect working condition. It can be taken to you depending on where you are in San Diego or we can meet at a convenient spot for the both of us :) **No charger included**,3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,4 days 
17,789364594,Samsung Galaxy s8 unlocked,140,Used (normal wear),*No Paypal No Trades***phone works like new only one issue please read**The screen lights in the back on half the phone are a bit dim . It was a defect when i bought it .  You can see it in the photos.  Screen works fine and the touch screen is fine too . Its barely noticeable when useing.  Comes with case Comes with chager but the cable is going out . ,7,No delivery INFO!,"Ships from Alafaya, FL for $7.49",,"Alafaya, FL",7.49,"Alafaya, FL",Alafaya, FL,10 hours 
18,786812941,Samsung Galaxy S8 G950U Factory Unlocked Clean IMEI,260,Used (normal wear),"Great condition, unlocked and clean IMEI. Ready for use all carriers in US. Price is negotiable but low ball will be ignored",2,Local pickup (8 miles away),Ships for $7.49,8.0,,7.49,"San Diego, CA",San Diego, CA,5 days 
19,785333609,Samsung galaxy S8 unlocked,249,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",12,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
20,784567658,Samsung Galaxy S8 plus unlocked,275,Used (normal wear),Clean imeiPhone onlyScreen had cracks and there is screen burn,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,1 week 
21,782268562,Phone Samsung galaxy s8 blue tmobile,170,Used (normal wear),Samsung galaxy s8 paid off with minor wears and tears asking 200 but willing to negotiate ,2,Local pickup (27 miles away),No shipping INFO!,27.0,,,"Oceanside, CA",Oceanside, CA,2 weeks 
22,788860476,Samsung galaxy s8 plus - unlocked,Sold!,Used (normal wear),"Phone is in good condition Has small black spot on upper right screenTouch screen is fully functionPhone works with any GSM simLocal meet, no trade, no deliverI'm located  in National city",3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"Lincoln Acres, CA",Lincoln Acres, CA,1 day 
23,788352762,Samsung Galaxy S8 64Gb active Factory Unlocked Any Carrier,225,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our devices.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House chargerBuy with Confidence ",4,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,2 days 
24,789465131,Galaxy S8 64gb (NOT A PLUS) VERIZON Unlocked Excellent Grey Tmobile Att Sprint MetroPcs Cricket Boost Ultra/Simple Mexico Central America Europe Asia,232.97,Used (normal wear),**PRICE FIRM OFFERS FOR LESS WILL BE REPORTED/BLOCKED**       **SHIP THRU OFFERUP ONLY** **YOU PAY THRU OFFERUP ONLY ONLY ONLY ONLY ONLY NO EXCEPTIONS**SAMSUNG GALAXY S8 64GB UNLOCKED GREY EXCELLENT CONDITION COMES WITH USB CABLE (NO BOX NO OTHER ACCESSORIES) ,1,No delivery INFO!,"Ships from Chicago Heights, IL for $3.29",,"Chicago Heights, IL",3.29,"Chicago Heights, IL",Chicago Heights, IL,7 hours 
25,787185403,"Galaxy A20, metro pcs only, brand new, nuevo accesorios originales",159,New (never used),"Samsung Galaxy A20 metro pcsCase and tempered glass screen protector includedTodo nuevo accesorios originalesIncluye case y vidrio templado$159Ignore s7, s8,s9,S10,pixel,I phone,A20, LG, Motorola, Android, j7, Coolpad",5,Local pickup (14 miles away),Ships for $10.99,14.0,,10.99,"San Diego, CA",San Diego, CA,5 days 
26,786509113,Samsung Galaxy S8 plus,300,Used (normal wear),In near perfect condition GS8+ 64GbComes with original box and accessoriesTmobile version,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,6 days 
27,785489897,SAMSUNG GALAXY S8,300,Used (normal wear),Galaxy S8 in like new condition.  Perfect screen with liquid protection.   Verizon unlocked.  Includes Mophie battery Juice Pack protective cover.  ,1,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,1 week 
28,784203937,Samsung galaxy S8 Unlocked,349,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",7,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
29,789394033,Samsung Galaxy S8+,200,Used (normal wear),Selling my Samsung galaxy S8+ in good condition works very well only thing is it’s a little cracked.,3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,9 hours 
30,789381822,Samsung Galaxy S8+ 64Gb (Fully Unlocked),420,Used (normal wear),"Selling my fully unlocked phone that works super smooth! Doesn't have a single scratch or scuff on it, comes with otterbox, a screen protector and 4other cases. Negotiable so throw in your offers",3,No delivery INFO!,"Ships from Christiana, DE for $3.29",,"Christiana, DE",3.29,"Christiana, DE",Christiana, DE,9 hours 
32,788067637,Samsung Galaxy S8,190,Used (normal wear),"Barely used Samsung S8 , 64gig is up for sale.  The phone has a small crack, but does not affect  the phone. Other than the little crack,  phone works great. Please refer to the pictures.......Comes with screen protector and 3 cases. No pet or smoke in the house. ",4,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,3 days 
33,787623636,Unlocked Samsung Galaxy S8,200,Used (normal wear),"Color: Arctic Silver64gbAs seen in the pictures it has a crack on the top of the front screen. When a tempered glass protector is put on it, the crack is barely noticeable. In perfect working condition. It can be taken to you depending on where you are in San Diego or we can meet at a convenient spot for the both of us :)**No charger included**",7,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,4 days 
34,787494178,"Samsung Galaxy A10, metro pcs,new all original accessories, nuevo accesorios originales",129,New (never used),"Samsung Galaxy A1032gbNew all original accessoriesNuevo accesorios originalesMetro by TMobile only$129Ignore s7, s8,s9,S10,pixel,I phone,A20, LG, Motorola, Android, j7, Coolpad",9,Local pickup (15 miles away),Ships for $10.99,15.0,,10.99,"San Diego, CA",San Diego, CA,4 days 
35,787112131,Samsung Galaxy S8+,200,Used (normal wear),SM-G955U,4,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,5 days 
36,786542556,"Samsung Galaxy S8 Plus 64GB Like new, no issues • Factory unlocked, works with any carrier • Charger • Hablo español",309.99,Used (normal wear),"• 100% original, not refurbished, no ghost screen, optimal battery, no problems.• Factory unlocked, works with any company, you can do updates.• Charger and data cable.• Warranty.• Sorry no trades or buys.• Serious buyer, safe buy.• San ysidro/Chula Vista/Tijuana",6,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,6 days 
37,786030491,Samsung Galaxy S8,100,Used (normal wear),Samsung Galaxy S8 64GBScreen Cracked Unlocked ,6,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
38,785828207,Samsung Galaxy S8 Plus Unlocked,250,Reconditioned/Certified,*64Gb*Black*Clean IMEI*Excellent Condition(hablo español),2,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,1 week 
39,785319296,Samsung Galaxy S8 - Unlocked,350,Used (normal wear),Good condition. Comes with box and new charger. ,1,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,1 week 
40,784469364,Samsung galaxy s8+ sprint,350,Used (normal wear),Selling my Samsung S8+ in mint condition comes with home charger,2,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 week 
41,784150992,Samsung Galaxy s8,350,Used (normal wear),Selling my s8 for $350 lowest would be $300 if picked up today. It has some cracks on the back and the front. Easy fix up for $30-$50 dollars. Taking $350 obo,1,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
42,783348030,"Samsung Galaxy A20,metro pcs, brand new, nuevo en la caja",139,New (never used),"Samsung Galaxy a20 Brand new Nuevo Metro pcs $139Ignore s7, s8,s9,S10,pixel,I phone,A20, LG, Motorola, Android, j7, Coolpad",6,Local pickup (14 miles away),Ships for $10.99,14.0,,10.99,"San Diego, CA",San Diego, CA,1 week 
44,782245370,Samsung Galaxy S8,200,New (never used),"samsung galaxy s8works but the screen is black unlocked to any carrier if you can replace the screen, it will work okay or just use it for parts as it still operates fine 200 or best offer/open to trades",2,Local pickup (51 miles away),No shipping INFO!,51.0,,,"San Juan Capistrano, CA",San Juan Capistrano, CA,2 weeks 
45,781419314,Samsung Galaxy S8+ Factory Unlocked,250,Used (normal wear),Samsung Galaxy S8+ Factory UnlockedLike new unlocked for any carrier worldwide $250 FIRM,2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Marcos, CA",San Marcos, CA,2 weeks 
46,779576046,"Samsung Galaxy S8 Plus 64GB like new, all original, not refurbished, no problems - Factory unlocked, works with any company - Warranty -",320,Used (normal wear),"Hello there :) you are buying from a serious seller, my phones are 100% original, they are not refurbished, recontructed or have any problems, from screen to battery everything is optimal.All are cellphones are Factory unlocked, you can use any carrier from the United States, Mexico or any country.I am in the San Ysidro area, please send me a inbox message for more details on this, or any of my products.Thank you.Todos nuestros celulares son liberados de fábrica.Cualquier chip del mundo puede funcionar. Ofrecemos garantía, nuestros celulares no son armados. Con nosotros no tendrás problemas con la batería, pantalla (Pantalla fantasma), sonido, etc. así que tu compra es segura.Ven para que inspecciones el equipo, me encuentro en Playas de Tijuana.Lo siento no hago cambios.Para mas información mándame un mensaje inbox.Muchas gracias.",1,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
47,779080545,Samsung Galaxy S8+,355,Used (normal wear),"I have a Samsung galaxy s8+, comes with black case and charger. It only has one small crack on the bottom left side, but other than that, there are not any other scratches. I had a screen protector on it so the screen is still good. Please contact me for any further details. I used it with T-Mobile but I could get it unlocked, if necessary. ",3,Local pickup (11 miles away),Ships for $7.49,11.0,,7.49,"San Diego, CA",San Diego, CA,2 weeks 
48,774270105,Samsung Galaxy S8,260,Used (normal wear),No description. Ask seller for more details,4,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Escondido, CA",Escondido, CA,4 weeks 
49,772819714,Samsung Galaxy S8 Plus,Sold!,Used (normal wear),Very good conditions $300.0 For ATT,2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Marcos, CA",San Marcos, CA,1 month 
50,771390372,Samsung Galaxy S8 Active 64Gb Factory Unlocked,245,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our phones.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House Charger Buy with confidence ",4,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,1 month 
51,770630183,Samsung Galaxy S8,220,Used (normal wear),T-Mobile carrier small chip top right corner does not affect the functions. Clean ESN factory reset ready for use. No charger and please no low ballers ,3,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Vista, CA",Vista, CA,1 month 
52,768537987,Samsung galaxy s8+ unlock hablo español . AT&T . verizon . Cricket . sprint . Boost Mobile . Metro by T-Mobile,275,Used (normal wear),. AT&T  . verizon. Cricket  . sprint . Boost Mobile . Metro by T-Mobile  ,3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Escondido, CA",Escondido, CA,1 month 
53,765666741,Samsung Galaxy s8,150,Used (normal wear),The back screen is cracked only it works perfect good conditions come with its charger ,2,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
54,765140092,Samsung Galaxy S8 plus,450,Used (normal wear),"Samsung Galaxy S8 + 64 GB unlocked with all accessories. Price negotiable, hit me up with your offer! ",4,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,1 month 
55,763385117,Samsung galaxy s8 unlocked silver,299,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",11,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 month 
56,760245538,Samsung galaxy s8,300,Used (normal wear),Unlocked No cracks or chips Any carrier ,1,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,1 month 
57,789555056,Platinum att sim unlocked samsung galaxy s8 active 64gb,260,Used (normal wear),From att factory unlocked for att tmobile metro pcs simple straight talk mint lyca ultra net10 cricket h20 aio or for international use so bring your sim card to try it before you buy it ,1,No delivery INFO!,"Ships from San Jose, CA for $3.29",,"San Jose, CA",3.29,"San Jose, CA",San Jose, CA,5 hours 
58,751605073,Samsung galaxy s8+,200,Used (normal wear),Galaxy s8 plus in great condition for at&t very well taken care of only has small chip at the bottom but it’s not spreading ,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"Lincoln Acres, CA",Lincoln Acres, CA,2 months 
59,748395400,Samsung Galaxy s8 plus,230,Used (normal wear),Works perfect little crack in glass lcd clean and phones unlocked for any company I use for metro but it's at&t phone ,3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"El Cajon, CA",El Cajon, CA,2 months 
60,747150901,Samsung Galaxy s8 plus,180,Used (normal wear),Samsung Galaxy s8 plus it's in really good   condition beside the screen its broken   asking for 180$ obo,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Lakeside, CA",Lakeside, CA,2 months 
61,742187766,"Samsung Galaxy S8+, AT&T, works perfect, factory reset and ready to activate.",220,Open box (never used),"No scratches, this was an extra phone and not used. Always in case, case included. It is factory reset and ready to activate. Bring your nano size sim card and you can switch immediately.",3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,2 months 
62,739038138,samsung galaxy s8 plus está liberado,285,Used (normal wear),No description. Ask seller for more details,5,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,3 months 
63,436940029,Samsung Galaxy S8+,475,New (never used),"Samsung Galaxy S8+unlockedLike new, perfect condition no scratches or wear & tear$475",5,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,3 months 
64,783976669,Samsung Galaxy s8,300,Used (normal wear),Unlocked Samsung Galaxy s8 64gb ,1,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 week 
65,783054358,Samsung Galaxy S8 plus 64Gb Factory Unlocked Any Carrier,285,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our phones.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House Charger Buy with confidence ",3,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,1 week 
66,782610489,Samsung galaxy s8,250,Used (normal wear),Vendo galaxy S8 ,3,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Vista, CA",Vista, CA,1 week 
67,781237368,SAMSUNG GALAXY S8+ UNLOCK THIS PHONE WILL WORK WITH ( . AT&T . verizon . Cricket . sprint . Boost Mobile . Metro by T-Mobile )HABLO ESP,295,Used (normal wear),. AT&T  . verizon. Cricket  . sprint . Boost Mobile . Metro by T-Mobile  ,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Escondido, CA",Escondido, CA,2 weeks 
68,779483988,SAMSUNG GALAXY S 8 +,205,Used (normal wear),Black Samsung Galaxy S8+ with charger and case has lil  Abrasion top right corner (AT&T)  NO LOW BALLERS please,3,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,2 weeks 
69,778439359,Samsung Galaxy S8+ Unlocked 64GB,270,Used (normal wear),For sale is a Samsung galaxy s8+ unlocked for any carrier in the US and overseas. It is a 64GB and come with Under Armour case. Price is firm and no trades,4,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,3 weeks 
70,775033274,Samsung Galaxy s8 active at&t,180,Used (normal wear),Samsung Galaxy s8 active at&t in excellent condition ,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,3 weeks 
71,771678405,Samsung Galaxy S8 Sprint,220,Used (normal wear),Good conditionsSprint,3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
72,771004069,Samsung Galaxy S8 Plus,275,Used (normal wear),****REALLY GOOD DEAL****OTTER BOX INCLUDED for an extra $15 THEY’RE EXPENSIVEPRISTINE CONDITIONUNLOCKED FOR WORLDWIDE USENO SCRATCHED NOT DENTED NOT NOTHING PHONE IS IMPECABLESHIPPING AVAILABLE FOR SERIOUS BUYERS,5,Local pickup (26 miles away),Ships for $7.49,26.0,,7.49,"San Diego, CA",San Diego, CA,1 month 
73,768726949,Samsung Galaxy S8 Active 64Gb Factory Unlocked,240,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our phones.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House Charger Buy with confidence ",4,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,1 month 
74,789336518,Samsung Galaxy S8+ 64GB Unlocked,300,Used (normal wear),Phone was always kept in the case but somehow the back glass cracked. No other damage whatsoever. Front screen is scratch free. Works perfect. Will send the Unicorn Beetle case free. $300 OR BEST OFFER,3,No delivery INFO!,"Ships from Suwanee, GA for $7.49",,"Suwanee, GA",7.49,"Suwanee, GA",Suwanee, GA,10 hours 
75,765089684,Samsung Galaxy s8 plus 64Gb Factory Unlocked,295,Used (normal wear),Good Battery Life and Clean IMEIWe offer warranty on all of our phonesAll of our phones are used but in great Shape!Not reported stolen and ready to be used with your Simcard.Comes with:House Charger Buy with confidence ,5,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,1 month 
76,762885961,Samsung Galaxy S8 plus 64Gb Unlocked any Carrier,295,Used (normal wear),Good Battery Life and Clean IMEIWe offer warranty on all of our phonesAll of our phones are used but in great Shape!Not reported stolen and ready to be used with your Simcard.Comes with:House Charger Buy with confidence ,4,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,1 month 
77,759748707,Samsung Galaxy S8 Verizon Unlocked,275,Used (normal wear),"Bought this phone brand new in 2017, I'm the first and only ownerIt works perfectly64 GB Samsung Galaxy S8 Verizon unlocked phoneHas a finger print scannerDOES NOT COME WITH ORIGINAL CHARGER, charges with a USB C charger, and has great charging speedSlight bubbling at the bottom due to screen protectorNO SCRATCHES OR CRACKSFactory resetTakes amazing pictures Speakers and mic all work properly Can hold a SIM card and an SD cardThis phone was bought brand new at the Verizon Store. If you have any questions please message me asap!",5,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 month 
