,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
415,787586720,Red IPhone 7 Plus,300,Used (normal wear),IPhone 7 Plus red Unlocked No water damage & no cracked screenWorks perfectly fine📲🔋Only issue with the phone is the back camera is not cracked but has a like in the inside and my appear when you take a pic. However you can fix this for $40 ,10,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,4 days 
416,787541998,iPhone 7 Black 32GB CDMA + GSM,230,Reconditioned/Certified,Excellent conditionFully chargedNo chargerCash and local please!,3,Local pickup (16 miles away),No shipping INFO!,16.0,,,"El Cajon, CA",El Cajon, CA,4 days 
418,787476659,"MacBook Pro & Air, IPad mini 2, IPad Air 2, gaming laptops, and iPhone 7 cracked screen",100,Other (see description),I have many electronics for sale:2014 MacBook Pro2011 MacBook Air Gaming laptop iPhone 7 unlocked cracked screenIPad mini 2 IPad mini 2 cracked screen IPad Air 2 cracked screen Message me which one you’re interested in! Please don’t say is this still available ,2,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,4 days 
419,787369362,iPhone 7+ and apple watch,650,Used (normal wear),Apple watch series 3 cellular 42mmAnd an iPhone 7+ 128gb(Verizon) glossy black color6500for both togetherOr 550 for the phone and 200 for the watchI upgraded my phone CASH ONLY!!!’,5,Local pickup (22 miles away),No shipping INFO!,22.0,,,"El Cajon, CA",El Cajon, CA,4 days 
420,787319923,iPhone 7s Plus,300,Used (normal wear),This is my replacement of my previous iPhone 7 which I got in May 2019 . It’s practically brand new it has a screen protector which you can see a crack it’s not the actual phone that’s the screen protector . Comes with 4 iPhone cases and a new charger . Upgraded to the iPhone11 and no longer need this one . Works with AT&T . ,5,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,4 days 
421,787263610,iPhone 7,125,Used (normal wear),"It works perfect, screen just needs to be fixed! ",2,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,5 days 
422,786800898,iPhone 7,175,Used (normal wear),32 gbColor: BlackExcelente condición Carrier: Sprint,6,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,5 days 
423,787201427,Black iPhone 7 128 GB,Sold!,Used (normal wear),"-Black iPhone 7 -128 GB memory-Was on AT&T network -Lived in a case-Phone has been reset and is ready for youWorks perfectly, has been a great phone, I upgraded,  this phone is ready to go on to its next owner. $100 offers are less than half my asking price, -please don’t offer this lowball. ",4,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,5 days 
424,787137260,iPhone 7 Gold,240,Used (normal wear),"- 256 GB- GOLD- $240 FIRM- Factory unlocked ( can be used with ANY phone company )Serious buyers only. Not accepting any other offers, sorry.",2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,5 days 
425,786931586,Iphone 7 plus,375,Open box (never used),Great condition 128gbalways had a screen protector unlocked,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,5 days 
426,786821178,Brand new silver iPhone 7 Plus $110,110,New (never used),Hi I am selling my new iPhone 7 plus for $110*Free Overnight Shipping* I can do overnight shipping thru Ups Express. You will receive a receipt with tracking information. I also do refunds. Brand New 128GB No Issues Unlocked Unlock to any carrier Comes with all accessories Comes with free case Comes with activation kit for carrierSilver,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,5 days 
427,786699601,IPHONE 7 PLUS ~128GB,300,Used (normal wear),Great condition. Barely used it. Comes in box with accessories and phone case. ,6,Local pickup (8 miles away),Ships for $3.29,8.0,,3.29,"San Diego, CA",San Diego, CA,6 days 
428,786581360,Iphone 7 plus for Cricket,330,Used (normal wear),"Matte Black in colorReady to activate with cricket only32gb storage capacitySpecial offer up price of $330!Phones come with warranty and a chargerLocated @ 830 east vista way, Unit.215. 92084",2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Vista, CA",Vista, CA,6 days 
429,786471901,iPhone 7 Plus Unlocked,350,Used (normal wear),"Great used condition, no cracks, no blemishes, works like new, great health battery, adult ownedGold iPhone 7 Plus 128gb Unlocked Phone, case only $350 (I have 2 available $650 cash today for both)Pick up, cash only, clean ESN, no issues ",1,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Vista, CA",Vista, CA,6 days 
430,786455233,iPhone 7 Plus 32Gb Factory Unlocked,175,Used (normal wear),iPhone 7 Plus 32Gb factory unlocked rose goldHas cracked screen but fully functional$175,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,6 days 
431,786439367,iPhone 7 Plus 128gb T-Mobile **READ DESCRIPTION**,Sold!,Used (normal wear),iPhone 7 Plus 128gb T-Mobile - phone has a cracked screen check images - phone has a problem when making calls check last picture only time I’ve seen issue get bypassed is with headphones Asking for $180 cash only no trades pick up only *LOW BALLERS WILL BE BLOCKED*,6,Local pickup (22 miles away),No shipping INFO!,22.0,,,"El Cajon, CA",El Cajon, CA,6 days 
432,786364425,iPhone 7 Unlocked 32 gb + screen protector,280,Used (normal wear),Come and see it.,3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,6 days 
433,786185127,iPhone 7,300,Used (normal wear),In great condition iPhone 7 32gb rose gold comes with life proof case no scratches its unlocked clean iem No trades !!!Price is firm !!!Pick up only!!!,2,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 week 
435,786058119,3 unlocked iPhones,1200,Open box (never used),"En perfectas condiciones 3 iPhones desbloqueados para cualquier red , iPhone 8 7 6 plus ",1,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
436,786017582,iPhone 7 Plus,350,Used (normal wear),iPhone 7 Plus pink just bought the new iPhone so I’m just just trying to get rid of it,2,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Escondido, CA",Escondido, CA,1 week 
437,785966430,T mobile iPhone 7,100,Used (normal wear),Screen is cracked. Works perfectly. Unlocked. I’ve been the only owner of this phone. ,3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
438,785914915,Iphone 7 plus 128 gb,250,Used (normal wear),Perfect condition unlocked. ,1,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
439,785764754,iPhone 7,399,New (never used),iPhone 7 new condition unlocked. Rose gold ,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"La Mesa, CA",La Mesa, CA,1 week 
440,785631434,iPhone 7 Plus 128gig att and iPad Air 16 gig att deal,250,Other (see description),iPhone 7 Plus 128 gig att with with everything and extras and an iPad Air 1 16gig comes with everything as well and extras. 500$ for both or 300$ for phone & 250 for iPad Air Meet in Escondido area No PayPal eBay or shipping Local sale Local buy only please. iPhone works great only thing is last case left marks on back iPad works great as well only thing is a few small dents on two corners. Sent phone number if you want to see pictures ,7,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Escondido, CA",Escondido, CA,1 week 
441,785442577,iPhone 7 64 gb,130,Used (normal wear),"Cleaned, unlocked will trade for AirPods or any apple Products ",3,Local pickup (20 miles away),Ships for $7.49,20.0,,7.49,"Imperial Beach, CA",Imperial Beach, CA,1 week 
442,785373631,iPhone 7 desbloqueado,200,Used (normal wear),Entregó sólo el celular!Crack en el vidrio templadoJala todo bienColor rosa32gb ,4,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 week 
443,785334258,Samsung note 9 unlocked 128 gb,449,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",11,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
444,785307923,iPhone 7 32 gb unlocked,249,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",6,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
445,785304405,Samsung galaxy note 8 unlocked 64 gb,349,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",6,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
447,785294431,iPhone 8 64 gb unlocked,349,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",11,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
448,785080861,"iPhone 7 Plus JetBlack 128Gb - (Unlocked)All Carriers T-Mobile MetroPcs,Verizon AT&T,🇲🇽Telcel!",370,Used (normal wear),"iPhone : 7  plus Color :  Jet Black Storage : 128GbCarrier : (Unlocked all carriers)ESN/IMEI : CLEANICLOUD: (unlocked)  Beautiful  Black 128 Gb storage iCloud (UNLOCKED)all carriers AT&T T-Mobile Verizon, Obama sim, Metro pcs ,Cricket,Sprint, any country 🇲🇽 MEXICO Telcel everything fully functional No (cracks) speakers, cameras, buttons no issues  great for Gift .buy with confidence as we sell daily on here family owned shop.30 day warranty .phone will come with box and charger seen in picture good seller good reviews) serious buyers only PLEASE!!",11,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
449,784565306,iphone 7,150,Used (normal wear),it works perfectly (boost and sprint) no cracks and no water damage the back camera dosent work i got scammed selling for 150 price is firm,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 week 
450,784951039,iPhone 7 32gb Unlocked,240,Used (normal wear),Great condition No issuesWorks perfectlyNo iCloudClean imei No charger,3,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,1 week 
451,784779019,Iphone 7 plus 256gb unlocked,290,Used (normal wear),Great condition unlocked256gb ,3,Local pickup (49 miles away),No shipping INFO!,49.0,,,"Mission Viejo, CA",Mission Viejo, CA,1 week 
452,784517576,Unlocked iphone 7 128gb,275,Used (normal wear),"Low ballers will be ignored and blocked Used in good condition, a few nicks/scratches but no cracks.UnlockedNo icloud Find my phone is turned off.Works on Tmobile, Verizon and AT&T (might work on sprint)Comes with box, and charger.Local deals only. Asking $275 or best.",1,Local pickup (26 miles away),No shipping INFO!,26.0,,,"San Diego, CA",San Diego, CA,1 week 
453,784327668,IPhone 7 brand new unlocked,250,New (never used),"iPhone 7 and it will work at any carrier, still wrapped in plastic. ",2,Local pickup (42 miles away),No shipping INFO!,42.0,,,"Temecula, CA",Temecula, CA,1 week 
454,784219597,iPhone 7 UNLOCKED 128 GB,250,Reconditioned/Certified,iPhone 7 UNLOCKED for all carriers. It has an outstanding memory of 128GB; there’s only a limited supply for these devices. We’re a store located in Linda Vista that specializes in high quality electronics. ,4,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,1 week 
455,784201917,iPhone 8 plus 64 gb silver,449,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",9,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
457,784054567,iPhone 7 32g,200,Used (normal wear),No scratch son screen and it’s unlocked  it has iCloud lock because I forgot my password ,2,Local pickup (15 miles away),Ships for $3.29,15.0,,3.29,"El Cajon, CA",El Cajon, CA,1 week 
458,783968969,iPhone 7 Rose Gold 32GB,280,Used (normal wear),Excellent condition. Like new. Verizon.,6,Local pickup (8 miles away),Ships for $3.29,8.0,,3.29,"San Diego, CA",San Diego, CA,1 week 
459,783966373,Samsung S9 unlocked | Store | Warranty,349,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",9,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
460,783957528,Samsung galaxy note 8 unlocked | warranty,349,Used (normal wear),"Mint Condition Works With any AT&T , Tmobile, Verizon, Cricket, Metro Network and Overseas.We have in stock, iPhone 6 - $150  | iPhone 7 - $249  | iPhone 7 Plus - $349iPhone 8 - $349  | iPhone 8 Plus - $449 Samsung S8 - $249 |   S8 Plus - $349Samsung S9 - $349 |   S9 Plus  - $399Samsung Note 8 - $349  |  Note 9 - $449 Comes with warranty Call us or stop by  Our store address :Payless Wireless6074 EL Cajon Blvd San Diego, CA - 92115",12,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
461,783895576,Iphone 7 plus rose gold,160,Used (normal wear),Really good conditionUnlocked for all carriers128gb,3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Escondido, CA",Escondido, CA,1 week 
462,783851950,iPhone 7,200,Used (normal wear),200,2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
463,783815950,iPhone 7 Black 256GB UNLOCKED Or SPRINT,250,Used (normal wear),"In great condition. No damage, comes with of without Lumee light case. ",1,Local pickup (15 miles away),No shipping INFO!,15.0,,,"La Mesa, CA",La Mesa, CA,1 week 
464,783656603,AT&T iPhone 7,Sold!,Used (normal wear),Works perfectly fine. There’s a crack in the front screen. Iphone is priced to sell. 32gb at&t Iphone. $125 ,3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
465,783527560,iPhone 7 32GB (UNLOCKED)T-Mobile MetroPCs 🇲🇽 MEXICO CHIP AT&T Verizon Cricket sprint,250,Used (normal wear),iPhone :   iPhone (7)Storage :  32Gb Carrier : (Unlocked)AllColor :     SilveriCloud : Unlocked  ESn : CleanPhone is in good condition fully functional speakers cameras buttons no issues at all no cracks at all on the  LCD . 32 gb asking 250$I also have Matte- black 🌹 Gold/Jet-Black Gold ask .serious buyers please as we sell daily on here .. come with chargers,9,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
466,783471847,iPhone 7 Plus,350,Used (normal wear),128 gb T-Mobile carrier no scratches ,4,Local pickup (23 miles away),No shipping INFO!,23.0,,,"San Diego, CA",San Diego, CA,1 week 
467,783469679,Rose gold iphone 7 plus,150,Used (normal wear),Really good conditionNot a single crack128gbUnlocked for all carriers,4,Local pickup (20 miles away),Ships for $7.49,20.0,,7.49,"Chula Vista, CA",Chula Vista, CA,1 week 
469,783329188,IPHONE 7 IN LIKE NEW CONDITION - BLACK - RARE 256 GB MODEL,380,Used (normal wear),"Black iPhone 7 256Gb in great good condition. The iPhone runs perfectly, also do all the buttons. The battery health is showing  86% capacity.Phone is unlocked and ready to be used with any carrier.  Last used with T-Mobile.Phone has some scratches due to norma wear.",6,Local pickup (6 miles away),Ships for $7.49,6.0,,7.49,"San Diego, CA",San Diego, CA,1 week 
470,783313751,Iphone 7 plus,250,Used (normal wear),Good conditions works with any companyDont have the phone in hand thats why no pictures of it,1,Local pickup (26 miles away),No shipping INFO!,26.0,,,"San Diego, CA",San Diego, CA,1 week 
471,783229595,"iPhone 7, 32gb, Verizon, with charger",150,Used (normal wear),Got a new phone and don’t need this one. Works fine ,4,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
472,783070066,IPhone 7 Plus 128gb,180,Used (normal wear),iPhone 7 Plus 128gb Everything works just needs screen somethings when you answer a call it puts speaker on by it self maybe because of the crack just needs new screen camera works fine 128gb I was told it was unlocked but not sure I have t mobile ,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"San Diego, CA",San Diego, CA,1 week 
473,783069931,Iphone 7 plus ANY CARRIER 128GB,350,Used (normal wear),Iphone 7 plusFactory Unlocked128GBGreat conditionTrusted Seller,8,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,1 week 
474,782822854,Unlocked Brand new iPhone 7 32g.,200,New (never used),Brand new i phone 7 32 g. With case. Unlocked for any network ,2,Local pickup (16 miles away),Ships for $3.29,16.0,,3.29,"Spring Valley, CA",Spring Valley, CA,1 week 
475,782545560,iPhone 7 Plus *unlocked*,200,Reconditioned/Certified,Still look brand new and it’s unlocked ,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 week 
476,782344531,iPhone 7 s plus 128 gb T-Mobile,115,Used (normal wear),No password locked but phone is iCloud locked works perfect and not stolen clean imei not blacklisted not on lost mode no find my iPhone imei is clean phone paid off ,3,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,2 weeks 
477,782199979,iPhone 7 32gb Factory Unlocked (Any Carrier) Excellent Condition!,195,Used (normal wear),iPhone 7  32gb Factory Unlocked (Any Carrier) Excellent Condition! Nothing’s wrong with this phone. Works great!  We got an upgrade. We can meet at any cellular store for you to verify it’s unlocked.   OBO,5,Local pickup (52 miles away),No shipping INFO!,52.0,,,"MONARCH BAY, CA",MONARCH BAY, CA,2 weeks 
478,782013378,IPHONE 7,195,Used (normal wear),Iphone 7  32gb like new in excellent condition Unlock for At&t or cricket,3,Local pickup (27 miles away),No shipping INFO!,27.0,,,"Oceanside, CA",Oceanside, CA,2 weeks 
480,781711168,I phone 7 128gb (Unlocked) T-Mobile MetroPcs Verizon Cricket 🇲🇽 Telcel,270,Used (normal wear),iPhone :   iPhone 7 Storage :  128Gb Carrier : (Unlocked)AllColor :     Jet BlackiCloud : Unlocked  ESn : CleanPhone is in good condition fully functional speakers cameras buttons no issues no (CRACKS) carrier unlocked to any .I also have  them in 32 gb asking 260$I also have Rose🌹 gold ask .32 gb serious buyers please as we sell daily on here .. comes with chargers.,7,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
481,781659174,iPhone 7 plus,280,Used (normal wear),iPhone 7 plus unlocked 32GB,3,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,2 weeks 
482,781524756,NEW IPHONE 7 NEW NEW,240,New (never used),"IPHONE 7 for sale!!$240Includes month bill, phone, taxes. FREE TEMPER GLASS AND CASE!!! YES FREE FREE!! ",1,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 weeks 
483,781450635,iPhone 7 32GB Carrier(UNLOCKED)TMobile MetroPCs 🇲🇽 MEXICO Telcel Chip AT&T Verizon Cricket sprint,250,Used (normal wear),iPhone :   iPhone (7)Storage : 32Gg Carrier : (Unlocked)AllColor :  🌹gold iCloud : Unlocked  ESn : CleanPhone is in good condition fully functional speakers cameras buttons no issues no cracks . 32 gb asking 260$i also have  Jetblack ask and other colors ask serious buyers please as we sell daily on here .. come with chargers.,6,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
484,781219830,SWITCH & GET IPHONE 7,240,New (never used),BRAND NEW WITH SERVICE TAXES AND CASE/TEMPER GLASS INCLUDED 5406 el cajon blvd san diego CA ,5,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 weeks 
485,781082997,iPhone 7 Plus 128gb UNLOCK any carrier,300,Reconditioned/Certified,unique detail cracked screen everything else perfectly serves EVERYTHING,5,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,2 weeks 
486,780909809,Apple iPhone 7 128gb,200,Used (normal wear),Selling my Apple iPhone 7 128gb. Phone works except the camera was having issues when trying to zoom in. Got the new phone so don’t have any use for this one. Comes with box and phone only,3,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,2 weeks 
487,780669533,IPHONE 7 128GB,250,Used (normal wear),iPhone 7 128GB JET BLACK COLORFACTORY UNLOCKEDCLEAN IMEI ,4,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
488,780542158,Iphone 7 Plus - Apple Watch 3,400,Used (normal wear),"Iphone 7 Plus - $250 Works perfectly fine. Comes  with original box. I can even throw in a charger! Apple Watch 3 - $250Works perfectly fine. It is in brand new condition. Only wore it for a couple months, and just put it back in the box. Comes with original box and original chargerNO PAYPAL ",5,Local pickup (20 miles away),Ships for $10.99,20.0,,10.99,"El Cajon, CA",El Cajon, CA,2 weeks 
489,780530929,Iphone 7 128GB Verizon,280,Used (normal wear),Selling a 128gb space grey Iphone 7 that was used for verizon.  Phone will be restored to factory settings upon pickup. ,2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Escondido, CA",Escondido, CA,2 weeks 
490,464550999,Apple iPhone 7 32GB Unlocked Rose Gold 3PA,449.99,Reconditioned/Certified,All items in the store have been fully tested and working properly. They come with a 15 day money back guarantee and a 90 day warranty.,2,Local pickup (43 miles away),No shipping INFO!,43.0,,,"Temecula, CA",Temecula, CA,2 weeks 
491,780393345,IPHONE 7 PLUS FULLY FUNCTIONAL,250,Used (normal wear),-fully functional - slight cracks on screen -fully unlocked - ready for any SIM CARD ! 😁,5,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,2 weeks 
493,780303166,iPhone 7 256 unlocked,200,Used (normal wear),"Used,  just upgraded and don’t need this one.  Always cased,  great condition. ",2,Local pickup (43 miles away),No shipping INFO!,43.0,,,"Temecula, CA",Temecula, CA,2 weeks 
494,780087774,Iphone 7 Matte Black UNLOCKED,175,Used (normal wear),Cracked Screen Best Offer,4,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,2 weeks 
495,779924392,iPhone 7 Plus 32GB unlocked,285,Used (normal wear),iPhone 7 Plus 32GB Unlocked,2,Local pickup (49 miles away),No shipping INFO!,49.0,,,"Mission Viejo, CA",Mission Viejo, CA,2 weeks 
496,754423992,"iPhone 7 128GB no armado, sin fallas - Liberado de fábrica - Garantía - Playas de Tijuana Sección Jardines",260,Used (normal wear),"Todos nuestros celulares son liberados de fábrica, cualquier chip del mundo puede funcionar. Ofrecemos garantía, nuestros celulares no son armados. Con nosotros no tendrás problemas con la batería, pantalla, sonido, etc. así que tu compra es segura.Me encuentro en Playas de Tijuana.Ven para que inspecciones el equipoLo siento no hago cambios.Para mas información mándame un mensaje inbox.Muchas gracias.",9,Local pickup (26 miles away),No shipping INFO!,26.0,,,No location INFO!,,,2 weeks 
497,779815808,iPhone 7 jet black 128 GBS,250,Used (normal wear),"No cracks, works like new,  shoot me offers ",4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"National City, CA",National City, CA,2 weeks 
498,779681943,iPhone 7 Plus 128gb,325,Used (normal wear),"iPhone 7 plus 128gb in black. The phone is unlocked and includes the charging plug and cable. The phone was used with a case and screen protector, so it's in pretty good shape. Pickup in the downtown/East Village area ",2,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 weeks 
499,779518108,iPhone 7 32gb Unlocked,200,Used (normal wear),iPhone 7 32 GB rose gold  unlocked any carrier  phone is perfect condition no issue factory reset price is firm $200,4,Local pickup (14 miles away),No shipping INFO!,14.0,,,"El Cajon, CA",El Cajon, CA,2 weeks 
500,779321130,iPhone 7 128 GB,350,Used (normal wear),Good condition For T-Mobile Black color ,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Oceanside, CA",Oceanside, CA,2 weeks 
501,779184722,iphone 7 red,170,Used (normal wear),Used Iphone 7 Red. Normal wear and tear. ONLY AT&T ,7,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,2 weeks 
502,779013222,iPhone 7 Cricket,150,Used (normal wear),"iPhone 7 used w cricketBroken charging port, but can get fixed and be used ",2,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 weeks 
503,778818575,Iphone 7 plus,300,Used (normal wear),Buenas condiciones,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
