,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
27,783757529,iPhone X 256g brand new unlocked Verizon,700,New (never used),Brand new 256 g iPhone X  More details please feel free to ask me a question or make an offer ,3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Imperial Beach, CA",Imperial Beach, CA,5 hours 
28,783735733,IPHONE X XS MOPHIE JUICE PACK CELLPHONE CASE WIRELESS CHARGING - BLACK,29,Open box (never used),Extend the life of your phone up to a total of 30 hours with the push of a button.✅ WIRELESS CHARGING✅ HIGH IMPACT PROTECTION CASE$50 each or best offerNever fuss with cables again. juice pack air battery case is compatible with Qi and other wireless systems and maintains your phone’s wireless functionality with virtually any charging pad. Cash only no trades Low offers will be ignored,3,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Escondido, CA",Escondido, CA,5 hours 
29,783726304,iPhone X,200,Used (normal wear),Unlocked has scratches in screen and cracked from the back give me an offer  64 gb ,2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Spring Valley, CA",Spring Valley, CA,6 hours 
30,638364201,Scooch 5 in 1 phone case. Military grade protection.,13,Used (normal wear),"Slightly used Scooch phone case.  Definitely the most versatile and durable phone case on the market for your iPhone X. The wingman is so useful from being a stand , to hooking on to AC vent or just gripping the phone for selfies.  Was $49 brand new. Letting it go for $13.50. ",6,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,6 hours 
31,746312102,IPhone X box IPhone XS box with documents from store.,19,New (never used),No phones just the boxes.  ,8,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,6 hours 
32,783689825,iPhone X case bundle,10,Used (normal wear),Some of the cases been used some are new. Selling as a bundle. ,5,Local pickup (7 miles away),Ships for $3,7.0,,3,"San Diego, CA",San Diego, CA,7 hours 
33,783655442,IPhone X 256GB,Sold!,Used (normal wear),iPhone X 256GB great condition we were with Verizon than switch to T-Mobile so yes is factory unlocked . Come with new screens protector in box ,3,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,8 hours 
34,783611714,Brand new unlocked IPhone X - with factory warranty,Sold!,New (never used),Brand new iPhone X - factory unlocked 64GB black color...no trade or shipping only local pickup,3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,9 hours 
35,783606088,Cables USB,10,New (never used),"New cables  USB from Apple store for any iPhone, check my profile for new items thanks $10 Dlls each Buy 5 and give to you 1 FREE3 cables x $25 dlls ",3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Spring Valley, CA",Spring Valley, CA,9 hours 
36,783603294,Case iPhone X,15,New (never used),New case for iPhone X with good design and color from Disney includes :Case coverStand holder ,4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Spring Valley, CA",Spring Valley, CA,9 hours 
37,783596661,Rokform Phone Case Apple iPhone XS/X,25,Used (normal wear),"Slightly used iPhone case. Rokform  “Rugged” case... great for mounting on bikes, motorcycles etc. Please visit Rokform website for all accessories it’s compatible with.Retails for $40.",4,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Chula Vista, CA",Chula Vista, CA,9 hours 
38,783573666,iPhone X 256gb UNLOCKED clean (price reduced),450,Used (normal wear),Selling my iPhone X 256 gb Unlocked Screen protector already included.I am the first and only owner.I have upgraded my phone and have no use for this one anymore. Everything has been restored back to normal factory settings. Very minor crack on bottom back glass but doesn’t affect the phone whatsoever and can be covered easily with phone case. Has never been in water even though it is water resistant.Serious buyers only no trades,3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,10 hours 
39,783546454,iPhone X 64GB,450,New (never used),Unlocked For Any Carrier ICloud Unlocked Just Has Minor Scratches And Front Screen Has Minor Cracks Works Perfect   ,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,11 hours 
40,783505301,iPhone X case,8,Open box (never used),iPhone X cases - $8/eachNever and rarely used ,12,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,18 hours 
41,783475320,Off-White x SSense IPhone 10 Case,85,Open box (never used),-OffWhite IPhone Case (Never Used)-Willing to Trade or Sell,3,Local pickup (17 miles away),Ships for $3,17.0,,3,"Santee, CA",Santee, CA,20 hours 
42,783481581,iPhone X 256Gb UNLOCKED,650,Used (normal wear),"iPhone X 256Gb UnlockedPerfect conditionsIt goes with 2 screen protectors, good case and all accessories.Serious buyers!",6,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Santee, CA",Santee, CA,20 hours 
43,783478583,iPhone X,450,Used (normal wear),It’s locked to t-mobile. Face ID doesn’t work anymore for some reason but besides that it’s in really good condition. No scratches or cracks ,3,Local pickup (26 miles away),No shipping INFO!,26.0,,,No location INFO!,,,20 hours 
44,783478271,Extra cash opportunity,0,New (never used),Want to make some extra cash. I got a great opportunity for you! New and cool iPhone X cases on wholesale. DM me for more info if interested.,8,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,20 hours 
